name,overview,author,date,changed_file,additions,deletions
spring_boot,Merge pull request,bclozel,"Dec 12, 2017",2 ,24 ,4 
spring_boot,Polish,bclozel,"Dec 12, 2017",1 ,4 ,2 
spring_boot,"Add ""testing your auto-configuration"" doc section",snicoll,"Dec 12, 2017",5 ,241 ,0 
spring_boot,Remove spring-boot-security-tests module,mbhave,"Dec 12, 2017",5 ,0 ,172 
spring_boot,Fix typo in documentation,mbhave,"Dec 12, 2017",1 ,1 ,1 
spring_boot,UserNameAttribute for custom OAuth2 provider,thiagohirata,"Dec 12, 2017",2 ,11 ,0 
spring_boot,Merge pull request,mbhave,"Dec 12, 2017",2 ,11 ,0 
spring_boot,Use String.equalsIgnoreCase() where possible,dreis2211,"Dec 13, 2017",2 ,2 ,5 
spring_boot,Merge pull request,snicoll,"Dec 13, 2017",2 ,2 ,5 
spring_boot,Polish,izeye,"Dec 13, 2017",8 ,17 ,31 
spring_boot,Merge pull request,snicoll,"Dec 13, 2017",8 ,17 ,31 
spring_boot,Polish,snicoll,"Dec 13, 2017",4 ,85 ,109 
spring_boot,Clean endpointIds in generated metadata,snicoll,"Dec 13, 2017",6 ,113 ,11 
spring_boot,Relocate banner properties to spring.banner,snicoll,"Dec 13, 2017",8 ,112 ,40 
spring_boot,Polish,snicoll,"Dec 13, 2017",1 ,6 ,14 
spring_boot,Do not attempt to clear ResourceManager's cache with Java9,snicoll,"Dec 13, 2017",1 ,4 ,1 
spring_boot,Polish,snicoll,"Dec 13, 2017",2 ,68 ,3 
spring_boot,polish,snicoll,"Dec 13, 2017",10 ,19 ,1 
spring_boot,Consistent use of @AliasFor,snicoll,"Dec 13, 2017",5 ,12 ,2 
spring_boot,Polish,snicoll,"Dec 13, 2017",5 ,5 ,5 
spring_boot,Property detect Health web extension with management context,snicoll,"Dec 13, 2017",11 ,97 ,35 
spring_boot,Polish,philwebb,"Dec 13, 2017",10 ,43 ,32 
spring_boot,Restore static final formatting,philwebb,"Dec 13, 2017",10 ,58 ,46 
spring_boot,Deprecate inapplicable RegistrationBean methods,philwebb,"Dec 13, 2017",1 ,70 ,0 
spring_boot,Merge branch '1.5.x',philwebb,"Dec 13, 2017",14 ,124 ,44 
spring_boot,Polish,philwebb,"Dec 13, 2017",26 ,83 ,75 
spring_boot,Add support for animated GIFs,philwebb,"Dec 13, 2017",6 ,79 ,0 
spring_boot,Polish,snicoll,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Make it easier to use jOOQ with several data sources,snicoll,"Dec 14, 2017",3 ,18 ,3 
spring_boot,Polish,snicoll,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 14, 2017",4 ,19 ,4 
spring_boot,Improve extension of Neo4jHealthIndicator,snicoll,"Dec 14, 2017",2 ,42 ,3 
spring_boot,Polish,snicoll,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Polish,snicoll,"Dec 14, 2017",1 ,2 ,2 
spring_boot,"Move metrics properties to ""management.metrics""",snicoll,"Dec 14, 2017",28 ,149 ,132 
spring_boot,Remove problematic words from documentation,snicoll,"Dec 14, 2017",7 ,94 ,94 
spring_boot,Add InfluxDb health indicator,eddumelendez,"Dec 14, 2017",7 ,259 ,0 
spring_boot,"Polish ""Add InfluxDb health indicator""",snicoll,"Dec 14, 2017",7 ,38 ,23 
spring_boot,Merge pull request,snicoll,"Dec 14, 2017",10 ,274 ,0 
spring_boot,Polish,snicoll,"Dec 14, 2017",1 ,1 ,2 
spring_boot,Polish,lukaseder,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Expose default RabbitMQ credentials in the metadata,altfatterz,"Dec 14, 2017",2 ,6 ,6 
spring_boot,"Polish ""Expose default RabbitMQ credentials in the metadata""",snicoll,"Dec 14, 2017",2 ,16 ,2 
spring_boot,Merge pull request,snicoll,"Dec 14, 2017",4 ,22 ,8 
spring_boot,Polish,snicoll,"Dec 14, 2017",3 ,17 ,25 
spring_boot,Fix bean names in tests,mbhave,"Dec 14, 2017",2 ,9 ,9 
spring_boot,Remove duplicate ID values from howto doc,mbhave,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',mbhave,"Dec 14, 2017",1 ,1 ,1 
spring_boot,Fix type for spring.data.cassandra.contact-points,snicoll,"Dec 15, 2017",3 ,13 ,9 
spring_boot,Fix outdated references to server.context-path,snicoll,"Dec 15, 2017",3 ,5 ,5 
spring_boot,Improve Couchbase health indicator,snicoll,"Dec 15, 2017",2 ,31 ,7 
spring_boot,Polish,philwebb,"Dec 15, 2017",8 ,30 ,37 
spring_boot,Add PropertyMapper utility class,philwebb,"Dec 16, 2017",2 ,571 ,0 
spring_boot,Migrate to auto-configurations to PropertyMapper,philwebb,"Dec 16, 2017",16 ,295 ,362 
spring_boot,Allow encoded password for default user,mbhave,"Dec 18, 2017",2 ,110 ,7 
spring_boot,Allow encoding default password in reactive user details,mbhave,"Dec 20, 2017",2 ,114 ,7 
spring_boot,Support date conversion format for java.time types,bclozel,"Dec 22, 2017",7 ,410 ,192 
spring_boot,Fix typo,dreis2211,"Dec 22, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 22, 2017",1 ,1 ,1 
spring_boot,Align 'behavior' spelling to style guide,dreis2211,"Dec 22, 2017",6 ,15 ,15 
spring_boot,Merge pull request,snicoll,"Dec 22, 2017",6 ,15 ,15 
spring_boot,Add optional javax.money dependency,philwebb,"Dec 22, 2017",2 ,13 ,2 
spring_boot,Polish,philwebb,"Dec 22, 2017",9 ,213 ,163 
spring_boot,Migrate to OAuth2Client to use PropertyMapper,philwebb,"Dec 22, 2017",1 ,20 ,30 
spring_boot,"Drop environment variable ""__"" list support",philwebb,"Dec 22, 2017",11 ,20 ,205 
spring_boot,Reduce garbage created when loading fat jars,philwebb,"Dec 23, 2017",12 ,481 ,156 
spring_boot,Use fast exceptions when enumerating resources,philwebb,"Dec 23, 2017",1 ,35 ,1 
spring_boot,Cache endpoint enabled-by-default result,philwebb,"Dec 23, 2017",1 ,19 ,4 
spring_boot,Share BinderConversionService with a static,philwebb,"Dec 23, 2017",2 ,10 ,9 
spring_boot,Make hot methods in-line friendly,philwebb,"Dec 23, 2017",4 ,27 ,15 
spring_boot,Change property mapper to use array returns,philwebb,"Dec 23, 2017",8 ,73 ,91 
spring_boot,Start properties validator in background thread,philwebb,"Dec 23, 2017",4 ,101 ,47 
spring_boot,Fix property key to enable influxdb health endpoint,eddumelendez,"Dec 23, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",1 ,1 ,1 
spring_boot,Fix JsonbHttpMessageConvertersConfiguration javadoc,dreis2211,"Dec 23, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",1 ,1 ,1 
spring_boot,Polish,izeye,"Dec 23, 2017",9 ,38 ,36 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",9 ,38 ,36 
spring_boot,Fix package name for InfluxDB,izeye,"Dec 23, 2017",4 ,5 ,6 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",4 ,5 ,6 
spring_boot,Upgrade to Spring Kafka 2.1.0.RELEASE,snicoll,"Dec 23, 2017",1 ,1 ,1 
spring_boot,Replace contains() with indexOf(),izeye,"Dec 23, 2017",5 ,10 ,9 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",5 ,10 ,9 
spring_boot,Rename CloudFoundryHealthWebEndpointManagementContextConfiguration,izeye,"Dec 23, 2017",4 ,8 ,7 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",4 ,8 ,7 
spring_boot,Use Supplier version of Assert.state(),izeye,"Dec 23, 2017",2 ,8 ,4 
spring_boot,Merge pull request,snicoll,"Dec 23, 2017",2 ,8 ,4 
spring_boot,Prevent the accidental use of Flyway's StringUtils,snicoll,"Dec 24, 2017",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 24, 2017",1 ,1 ,1 
spring_boot,Remove org.flywaydb.core.internal.util.StringUtils import,izeye,"Dec 24, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 24, 2017",1 ,1 ,1 
spring_boot,Polish,izeye,"Dec 26, 2017",15 ,36 ,30 
spring_boot,Merge pull request,snicoll,"Dec 26, 2017",15 ,36 ,30 
spring_boot,Fix spring.quartz.jdbc.initialize-schema value,jkutner,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Fix table formatting issue,snicoll,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Use BufferedReader.lines(),izeye,"Dec 27, 2017",6 ,19 ,57 
spring_boot,Merge pull request,snicoll,"Dec 27, 2017",6 ,19 ,57 
spring_boot,Add a Checkstyle rule to prevent Commons Lang/Lang 3 imports,izeye,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Dec 27, 2017",1 ,1 ,1 
spring_boot,Use MongoClient consistently,izeye,"Dec 27, 2017",6 ,13 ,20 
spring_boot,Merge pull request,snicoll,"Dec 27, 2017",6 ,13 ,20 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 27, 2017",7 ,14 ,22 
spring_boot,Move CorsEndpointProperties to the parent package,izeye,"Dec 28, 2017",3 ,32 ,57 
spring_boot,"Polish ""Move CorsEndpointProperties to the parent package""",snicoll,"Dec 28, 2017",1 ,13 ,16 
spring_boot,Merge pull request,snicoll,"Dec 28, 2017",3 ,29 ,57 
spring_boot,Log inaccessible file in RandomAccessDataFile,douglascardoso,"Dec 28, 2017",2 ,4 ,3 
spring_boot,Merge pull request,snicoll,"Dec 28, 2017",2 ,4 ,3 
spring_boot,Merge branch '1.5.x',snicoll,"Dec 28, 2017",2 ,4 ,3 
spring_boot,Harmonize management.server.context-path property,snicoll,"Dec 28, 2017",9 ,61 ,46 
spring_boot,Polish,snicoll,"Dec 28, 2017",1 ,0 ,28 
spring_boot,Replace SystemProperties by TestPropertyValues,snicoll,"Dec 28, 2017",3 ,45 ,98 
spring_boot,Apply customize() to createCredentialNetworkMongoClient(),izeye,"Dec 28, 2017",2 ,16 ,3 
spring_boot,"Polish ""Apply customize() to createCredentialNetworkMongoClient()""",snicoll,"Dec 28, 2017",1 ,5 ,5 
spring_boot,Merge pull request,snicoll,"Dec 28, 2017",2 ,18 ,5 
spring_boot,Polish,snicoll,"Dec 28, 2017",1 ,6 ,2 
spring_boot,Upgrade to Kotlin 1.2,sdeleuze,"Dec 28, 2017",2 ,3 ,1 
spring_boot,Merge pull request,snicoll,"Dec 28, 2017",2 ,3 ,1 
spring_boot,Improve JVM metrics,snicoll,"Dec 28, 2017",3 ,20 ,4 
spring_boot,Polish,snicoll,"Dec 28, 2017",1 ,5 ,5 
spring_boot,Improve Spring Data Web configuration properties,Marcel Overdijk,"Dec 28, 2017",4 ,75 ,1 
spring_boot,"Polish ""Improve Spring Data Web configuration properties""",snicoll,"Dec 28, 2017",4 ,61 ,38 
spring_boot,Merge pull request,snicoll,"Dec 28, 2017",4 ,100 ,3 
spring_boot,Remove redundant property from tests,mbhave,"Dec 28, 2017",1 ,1 ,2 
spring_boot,Match trailing slash in actuator endpoints,mbhave,"Dec 28, 2017",2 ,8 ,1 
spring_boot,Fix property names in MeterBindersConfiguration,izeye,"Dec 29, 2017",3 ,17 ,10 
spring_boot,Merge pull request,snicoll,"Dec 29, 2017",3 ,17 ,10 
spring_boot,Polish,snicoll,"Dec 29, 2017",2 ,14 ,15 
spring_boot,Add reference to liquigraph,snicoll,"Dec 29, 2017",1 ,3 ,0 
spring_boot,Remove redundant throws declarations,mbhave,"Dec 29, 2017",20 ,48 ,64 
spring_boot,Reinstate required parameter,mbhave,"Dec 29, 2017",1 ,1 ,1 
spring_boot,Polish,izeye,"Dec 30, 2017",10 ,39 ,53 
spring_boot,Merge pull request,snicoll,"Dec 30, 2017",10 ,39 ,53 
spring_boot,Update copyright header,rajadilipkolli,"Jan 1, 2018",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Jan 1, 2018",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',snicoll,"Jan 1, 2018",1 ,1 ,1 
spring_boot,Fix typos,dreis2211,"Jan 1, 2018",4 ,8 ,8 
spring_boot,Merge pull request,snicoll,"Jan 1, 2018",4 ,8 ,8 
spring_boot,Polish,izeye,"Jan 1, 2018",4 ,25 ,21 
spring_boot,Merge pull request,snicoll,"Jan 1, 2018",4 ,25 ,21 
spring_boot,Fix reusable archive creation with Gradle 4.1 and later,wilkinsona,"Jan 2, 2018",4 ,59 ,10 
spring_boot,Fix typos,dreis2211,"Jan 2, 2018",2 ,2 ,2 
spring_boot,Merge pull request,snicoll,"Jan 2, 2018",2 ,2 ,2 
spring_boot,Update copyright header,snicoll,"Jan 2, 2018",1 ,1 ,1 
spring_boot,Fix Windows build,snicoll,"Jan 2, 2018",1 ,5 ,3 
spring_boot,Mention that a custom starter must bring the core starter,snicoll,"Jan 2, 2018",1 ,5 ,0 
spring_boot,Merge branch '1.5.x',snicoll,"Jan 2, 2018",2 ,10 ,3 
spring_boot,Upgrade to Jetty 9.4.8.v20171121,bclozel,"Jan 2, 2018",3 ,5 ,1 
spring_boot,Merge branch '1.5.x',bclozel,"Jan 2, 2018",3 ,5 ,1 
spring_boot,Upgrade to Animal Sniffer 1.16,bclozel,"Jan 2, 2018",1 ,1 ,1 
spring_boot,Work around incorrect layout of generated epub archive,wilkinsona,"Jan 2, 2018",2 ,9 ,1 
spring_boot,Make management web security back off without spring-security-web,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 3, 2018",0 ,0 ,0 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 3, 2018",0 ,0 ,0 
spring_boot,Polish,wilkinsona,"Jan 3, 2018",2 ,2 ,2 
spring_boot,Upgrade to Jackson 2.8.11,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Appengine Sdk 1.9.60,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Mysql 5.1.45,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Httpclient 4.5.4,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Tomcat 8.5.24,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Spring Amqp 1.7.5.RELEASE,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Spring Integration 4.3.13.RELEASE,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Spring Retry 1.2.2.RELEASE,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Upgrade to Spring Security Jwt 1.0.9.RELEASE,wilkinsona,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Auto configure micrometer cache metrics,snicoll,"Jan 3, 2018",15 ,894 ,6 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 3, 2018",1 ,5 ,5 
spring_boot,Upgrade to Kotlin 1.2.10,snicoll,"Jan 3, 2018",1 ,1 ,1 
spring_boot,Add support for HTTP/2 in Jetty with Conscrypt,bclozel,"Jan 3, 2018",5 ,81 ,308 
spring_boot,Refactor some tests to use ApplicationContextRunner,mbhave,"Jan 3, 2018",3 ,282 ,349 
spring_boot,Increase session timeout to prevent CI failures,mbhave,"Jan 3, 2018",1 ,2 ,2 
spring_boot,Update validator background initializer,philwebb,"Jan 3, 2018",2 ,5 ,43 
spring_boot,Polish micrometer cache metrics,philwebb,"Jan 3, 2018",17 ,469 ,307 
spring_boot,Polish,philwebb,"Jan 3, 2018",24 ,334 ,253 
spring_boot,Shade json in configuration processor,snicoll,"Jan 4, 2018",12 ,"2,612 ",20 
spring_boot,Merge branch '1.5.x',snicoll,"Jan 4, 2018",12 ,"2,612 ",20 
spring_boot,Fix broken merge,snicoll,"Jan 4, 2018",6 ,0 ,0 
spring_boot,Make github-tag property available when generating Gradle plugin docs,wilkinsona,"Jan 4, 2018",1 ,1 ,0 
spring_boot,Exclude tomcat-annotations-api and use javax.annotations-api instead,wilkinsona,"Jan 4, 2018",8 ,10 ,133 
spring_boot,Full editing pass plus linking,Buzzardo,"Jan 4, 2018",9 ,"1,147 ","1,004 "
spring_boot,Polish,bclozel,"Jan 4, 2018",4 ,2 ,17 
spring_boot,Merge pull request,bclozel,"Jan 4, 2018",9 ,"1,133 ","1,005 "
spring_boot,"Revert ""Upgrade to Jackson 2.8.11""",wilkinsona,"Jan 4, 2018",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 4, 2018",0 ,0 ,0 
spring_boot,Add Jetty libraries to Javadoc build,bclozel,"Jan 4, 2018",1 ,10 ,0 
spring_boot,Start building against Spring Integration 5.0.1 snapshots,wilkinsona,"Jan 4, 2018",1 ,1 ,1 
spring_boot,Start building against Spring Framework 5.0.3 snapshots,wilkinsona,"Jan 4, 2018",1 ,1 ,1 
spring_boot,Make integration tests self-contained,mbhave,"Jan 4, 2018",21 ,409 ,399 
spring_boot,Add docker-lib from github,mbhave,"Jan 4, 2018",2 ,2 ,2 
spring_boot,Fix docker-lib url in images,mbhave,"Jan 4, 2018",2 ,2 ,2 
spring_boot,Wait for neo4j to start accepting connections,mbhave,"Jan 4, 2018",2 ,29 ,6 
spring_boot,Remove management.security.enabled from documentation,mbhave,"Jan 5, 2018",2 ,29 ,29 
spring_boot,Polish,izeye,"Jan 5, 2018",20 ,36 ,42 
spring_boot,Merge pull request,snicoll,"Jan 5, 2018",20 ,36 ,42 
spring_boot,Update copyright header,snicoll,"Jan 5, 2018",16 ,16 ,16 
spring_boot,Polish,snicoll,"Jan 5, 2018",1 ,136 ,109 
spring_boot,No-op ResetMocksTestExecutionListener when Mockito is not present,wilkinsona,"Jan 5, 2018",2 ,13 ,4 
spring_boot,Add support for advanced customization of Hibernate settings,snicoll,"Jan 5, 2018",7 ,147 ,11 
spring_boot,Rename test classes so that their tests are run by Maven,wilkinsona,"Jan 5, 2018",3 ,5 ,5 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 5, 2018",4 ,11 ,7 
spring_boot,Add missing copyright headers to .java source files,wilkinsona,"Jan 5, 2018",3 ,48 ,0 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 5, 2018",3 ,48 ,0 
spring_boot,Start building against Spring Framework 4.3.14 snapshots,wilkinsona,"Jan 5, 2018",1 ,1 ,1 
spring_boot,Merge branch '1.5.x',wilkinsona,"Jan 5, 2018",0 ,0 ,0 
spring_boot,Polish,snicoll,"Jan 5, 2018",1 ,1 ,3 
spring_boot,Deduplicate tag values in metrics actuator endpoint,jkschneider,"Jan 5, 2018",2 ,26 ,19 
spring_boot,"Polish ""Deduplicate tag values in metrics actuator endpoint""",snicoll,"Jan 5, 2018",1 ,11 ,4 
spring_boot,Merge pull request,snicoll,"Jan 5, 2018",2 ,27 ,13 
spring_boot,Add support for additional Kafka listener properties,garyrussell,"Jan 5, 2018",5 ,94 ,4 
spring_boot,"Polish ""Add support for additional Kafka listener properties""",snicoll,"Jan 5, 2018",4 ,56 ,50 
spring_boot,Merge pull request,snicoll,"Jan 5, 2018",5 ,100 ,4 
spring_boot,Warn against custom request factories in RestTemplateBuilder,bclozel,"Jan 5, 2018",1 ,2 ,0 
spring_boot,Provide client factory with supplier in RestTemplateBuilder,bclozel,"Jan 5, 2018",2 ,41 ,36 
spring_boot,Polish,bclozel,"Jan 5, 2018",1 ,121 ,136 
spring_boot,Fix PR build so that it doesn't require privileged,mbhave,"Jan 5, 2018",2 ,12 ,1 
spring_boot,Remove unnecessary condition in ConfigurationPropertyName,izeye,"Jan 6, 2018",1 ,1 ,6 
spring_boot,Update copyright header,snicoll,"Jan 6, 2018",1 ,1 ,1 
spring_boot,Merge pull request,snicoll,"Jan 6, 2018",1 ,2 ,7 
spring_boot,Fix full build contributing instructions,snicoll,"Jan 7, 2018",1 ,13 ,30 
spring_boot,Add reference to migration guide,snicoll,"Jan 8, 2018",1 ,5 ,3 
spring_boot,Polish,snicoll,"Jan 8, 2018",2 ,61 ,100 
spring_boot,Polish,snicoll,"Jan 8, 2018",1 ,3 ,2 
spring_boot,Configure NettyStreamFactoryFactory by default if available,snicoll,"Jan 8, 2018",3 ,57 ,13 
spring_boot,Upgrade to Couchbase Client 2.5.3,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Caffeine 2.6.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Hazelcast 3.9.2,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Rabbit Amqp Client 5.1.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Jmustache 1.14,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Unboundid Ldapsdk 4.0.3,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Dropwizard Metrics 3.2.6,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Netty 4.1.19.Final,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Rxjava2 2.1.8,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Javax Validation 2.0.1.Final,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Jna 4.5.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Htmlunit 2.29,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Commons Dbcp2 2.2.0,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Commons Pool2 2.5.0,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Assertj 3.9.0,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Janino 3.0.8,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Jaybird 3.0.3,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Flyway 5.0.5,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Hibernate Validator 6.0.7.Final,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Infinispan 9.1.4.Final,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Influxdb Java 2.8,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Jooq 3.10.3,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Mariadb 2.2.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Mongodb 3.6.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Mongo Driver Reactivestreams 1.7.0,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Jetty El 8.5.24,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Reactive Streams 1.0.2,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Selenium Htmlunit 2.29.0,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Selenium 3.8.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Upgrade to Sqlite Jdbc 3.21.0.1,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Allow to inject the Environment in FailureAnalyzer,snicoll,"Jan 8, 2018",4 ,30 ,8 
spring_boot,Add InvalidConfigurationPropertyValueException,snicoll,"Jan 8, 2018",6 ,384 ,60 
spring_boot,Polish,snicoll,"Jan 8, 2018",1 ,1 ,2 
spring_boot,Polish,wilkinsona,"Jan 8, 2018",27 ,250 ,246 
spring_boot,Stop reusing the Cluster when waiting for Cassandra to start,wilkinsona,"Jan 8, 2018",1 ,8 ,6 
spring_boot,Fix javadoc warnings,snicoll,"Jan 8, 2018",6 ,"2,444 ","2,266 "
spring_boot,Merge branch '1.5.x',snicoll,"Jan 8, 2018",6 ,"2,446 ","2,268 "
spring_boot,Do not pass null credential from ConnectionString to Mongo builder,wilkinsona,"Jan 8, 2018",1 ,3 ,1 
spring_boot,Fix exclude filter to not exclude MediaType,snicoll,"Jan 8, 2018",2 ,2 ,2 
spring_boot,Merge branch '1.5.x',snicoll,"Jan 8, 2018",2 ,2 ,2 
spring_boot,Add missing dependency management for org.seleniumhq.selenium,izeye,"Jan 8, 2018",1 ,10 ,0 
spring_boot,Merge pull request,snicoll,"Jan 8, 2018",1 ,10 ,0 
spring_boot,Merge branch '1.5.x',snicoll,"Jan 8, 2018",1 ,10 ,0 
spring_boot,Start building against Reactor Bismuth snapshots,wilkinsona,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Try to convert value in MapBinder,mbhave,"Jan 8, 2018",2 ,54 ,0 
spring_boot,Relocate shaded JSON API in annotation-processor,philwebb,"Jan 8, 2018",8 ,612 ,660 
spring_boot,Merge branch '1.5.x',philwebb,"Jan 8, 2018",8 ,620 ,668 
spring_boot,Refine test containers,wilkinsona,"Jan 8, 2018",12 ,164 ,84 
spring_boot,Use TestContainers util from spring-boot-test-support,mbhave,"Jan 8, 2018",8 ,108 ,109 
spring_boot,Update copyright header used in Eclipse template,philwebb,"Jan 8, 2018",1 ,1 ,1 
spring_boot,Polish ConfigurationPropertiesBinder,philwebb,"Jan 8, 2018",3 ,24 ,128 
spring_boot,Polish InvalidConfigurationPropertyValueException,philwebb,"Jan 8, 2018",3 ,102 ,74 
spring_boot,Polish,philwebb,"Jan 8, 2018",17 ,220 ,184 
spring_boot,Propagate Map conversion failures,philwebb,"Jan 8, 2018",2 ,17 ,23 
spring_boot,Refine BackgroundPreinitializer,philwebb,"Jan 8, 2018",1 ,21 ,6 
spring_boot,Make WebMvcMetricsFilter lazy,philwebb,"Jan 8, 2018",5 ,44 ,31 
spring_boot,Build against Spring Security 5.0.1 SNAPSHOT,philwebb,"Jan 8, 2018",2 ,3 ,5 
spring_boot,Further refine test containers,philwebb,"Jan 9, 2018",11 ,161 ,106 
spring_boot,Further refine test containers,philwebb,"Jan 9, 2018",1 ,5 ,7 
spring_boot,"Revert ""Build against Spring Security 5.0.1 SNAPSHOT""",philwebb,"Jan 9, 2018",2 ,5 ,3 
spring_boot,Fix NPE in test containers,philwebb,"Jan 9, 2018",1 ,3 ,1 
spring_boot,Create DynamicRegistrationBean,philwebb,"Jan 9, 2018",8 ,221 ,217 
spring_boot,Allow GSON customization via properties or beans,ioanngolovko,"Jan 9, 2018",5 ,587 ,25 
spring_boot,Polish GSON customization support,philwebb,"Jan 9, 2018",5 ,107 ,168 
spring_boot,Merge pull request,philwebb,"Jan 9, 2018",5 ,524 ,23 
spring_boot,Polish,izeye,"Jan 9, 2018",8 ,28 ,45 
spring_boot,Merge pull request,snicoll,"Jan 9, 2018",8 ,28 ,45 
spring_boot,Use instance equality for Class,izeye,"Jan 9, 2018",9 ,18 ,18 
spring_boot,Merge pull request,snicoll,"Jan 9, 2018",9 ,18 ,18 
spring_boot,Polish WebFlux.fn documentation,snicoll,"Jan 9, 2018",1 ,4 ,1 
spring_boot,Upgrade to Javax Cache 1.1.0,wilkinsona,"Jan 9, 2018",1 ,1 ,1 
